id,id_positon,position 
1195,392,浙江省 舟山市 普陀区
1196,392,浙江省 舟山市 普陀区
1197,393,浙江省 台州市 温岭市
1198,393,浙江省 台州市 温岭市
1199,394,河北省 廊坊市 文安县
1200,299,河北省 廊坊市 霸州市
1201,152,河北省 石家庄市 正定县
1202,7,河北省 唐山市 迁安市
1203,247,贵州省 贵阳市 南明区
1204,395,贵州省 贵阳市 
1205,122,贵州省 遵义市 道真仡佬族苗族自治县
1206,122,贵州省 遵义市 道真仡佬族苗族自治县
1207,122,贵州省 遵义市 道真仡佬族苗族自治县
1208,396,贵州省 遵义市 凤冈县
1209,397,贵州省 毕节市 黔西县
1210,302,贵州省 黔南布依族苗族自治州 贵定县
1211,27,四川省 泸州市 泸县
1212,398,四川省 内江市 东兴区
1213,78,四川省 南充市 阆中市
1214,399,四川省 广安市 岳池县
1215,399,四川省 广安市 岳池县
1216,258,四川省 达州市 渠县
1217,258,四川省 达州市 渠县
1218,0,四川省 甘孜藏族自治州 道孚县
1219,0,四川省 甘孜藏族自治州 道孚县
1220,0,四川省 甘孜藏族自治州 道孚县
1221,0,四川省 甘孜藏族自治州 道孚县
1222,400,黑龙江省 鸡西市 鸡东县
1223,162,黑龙江省 鸡西市 恒山区
1224,162,黑龙江省 鸡西市 恒山区
1225,162,黑龙江省 鸡西市 恒山区
1226,401,黑龙江省 齐齐哈尔市 甘南县
1227,402,黑龙江省 齐齐哈尔市 讷河市
1228,403,黑龙江省 大庆市 龙凤区
1229,404,黑龙江省 哈尔滨市 阿城区
1230,82,黑龙江省 哈尔滨市 道外区
1231,31,黑龙江省 哈尔滨市 南岗区
1232,259,黑龙江省 哈尔滨市 尚志市
1233,259,黑龙江省 哈尔滨市 尚志市
1234,259,黑龙江省 哈尔滨市 尚志市
1235,259,黑龙江省 哈尔滨市 尚志市
1236,259,黑龙江省 哈尔滨市 尚志市
1237,32,黑龙江省 哈尔滨市 道里区
1238,160,黑龙江省 哈尔滨市 香坊区
1239,160,黑龙江省 哈尔滨市 香坊区
1240,31,黑龙江省 哈尔滨市 南岗区
1241,53,黑龙江省 哈尔滨市 五常市
1242,53,黑龙江省 哈尔滨市 五常市
1243,53,黑龙江省 哈尔滨市 五常市
1244,53,黑龙江省 哈尔滨市 五常市
1245,31,黑龙江省 哈尔滨市 南岗区
1246,160,黑龙江省 哈尔滨市 香坊区
1247,307,黑龙江省 七台河市 桃山区
1248,346,黑龙江省 绥化市 北林区
1249,54,黑龙江省 绥化市 绥棱县
1250,405,黑龙江省 佳木斯市 桦川县
1251,386,吉林省 长春市 南关区
1252,406,福建省 南平市 建阳区
1253,407,福建省 南平市 松溪县
1254,408,福建省 厦门市 海沧区
1255,409,广东省 珠海市 
1256,410,广东省 茂名市 
1257,91,广东省 惠州市 惠阳区
1258,411,广东省 惠州市 
1259,57,广东省 惠州市 惠东县
1260,412,广东省 中山市 石岐区
1261,226,广东省 中山市 
1262,130,湖南省 娄底市 新化县
1263,130,湖南省 娄底市 新化县
1264,413,湖南省 娄底市 双峰县
1265,385,湖南省 株洲市 荷塘区
1266,312,湖南省 株洲市 茶陵县
1267,385,湖南省 株洲市 荷塘区
1268,385,湖南省 株洲市 荷塘区
1269,312,湖南省 株洲市 茶陵县
1270,229,湖南省 株洲市 芦淞区
1271,385,湖南省 株洲市 荷塘区
1272,13,安徽省 合肥市 包河区
1273,13,安徽省 合肥市 包河区
1274,132,安徽省 合肥市 瑶海区
1275,414,安徽省 六安市 金寨县
1276,414,安徽省 六安市 金寨县
1277,415,安徽省 宿州市 泗县
1278,369,安徽省 宿州市 埇桥区
1279,35,安徽省 蚌埠市 龙子湖区
1280,268,安徽省 蚌埠市 
1281,170,安徽省 蚌埠市 禹会区
1282,35,安徽省 蚌埠市 龙子湖区
1283,268,安徽省 蚌埠市 
1284,268,安徽省 蚌埠市 
1285,170,安徽省 蚌埠市 禹会区
1286,35,安徽省 蚌埠市 龙子湖区
1287,270,安徽省 阜阳市 临泉县
1288,270,安徽省 阜阳市 临泉县
1289,269,安徽省 阜阳市 阜南县
1290,416,安徽省 阜阳市 颍东区
1291,58,安徽省 阜阳市 颍上县
1292,416,安徽省 阜阳市 颍东区
1293,417,安徽省 阜阳市 
1294,5,安徽省 马鞍山市 和县
1295,418,安徽省 芜湖市 无为县
1296,419,安徽省 铜陵市 义安区
1297,419,安徽省 铜陵市 义安区
1298,420,安徽省 安庆市 怀宁县
1299,421,安徽省 安庆市 望江县
1300,422,安徽省 淮北市 相山区
1301,423,山东省 青岛市 黄岛区
1302,374,山东省 济南市 历下区
1303,374,山东省 济南市 历下区
1304,318,山东省 淄博市 博山区
1305,176,山东省 淄博市 淄川区
1306,176,山东省 淄博市 淄川区
1307,424,山东省 枣庄市 山亭区
1308,424,山东省 枣庄市 山亭区
1309,425,山东省 烟台市 牟平区
1310,426,山东省 烟台市 海阳市
1311,427,山东省 潍坊市 奎文区
1312,428,山东省 济宁市 曲阜市
1313,174,山东省 济宁市 任城区
1314,429,山东省 泰安市 岱岳区
1315,430,山东省 泰安市 
1316,430,山东省 泰安市 
1317,14,山东省 泰安市 泰山区
1318,430,山东省 泰安市 
1319,429,山东省 泰安市 岱岳区
1320,431,山东省 威海市 临港区
1321,432,山东省 威海市 乳山市
1322,433,山东省 临沂市 兰山区
1323,96,山东省 临沂市 莒南县
1324,434,山东省 聊城市 东昌府区
1325,378,山东省 聊城市 阳谷县
1326,378,山东省 聊城市 阳谷县
1327,435,山东省 菏泽市 牡丹区
1328,178,天津市 宝坻区 
1329,436,江苏省 南京市 
1330,436,江苏省 南京市 
1331,436,江苏省 南京市 
1332,436,江苏省 南京市 
1333,436,江苏省 南京市 
1334,436,江苏省 南京市 
1335,436,江苏省 南京市 
1336,437,江苏省 盐城市 
1337,437,江苏省 盐城市 
1338,437,江苏省 盐城市 
1339,437,江苏省 盐城市 
1340,438,江苏省 宜兴市 
1341,439,江苏省 海门市 
1342,138,江苏省 徐州市 
1343,138,江苏省 徐州市 
1344,138,江苏省 徐州市 
1345,138,江苏省 徐州市 
1346,440,河南省 商丘市 柘城县
1347,440,河南省 商丘市 柘城县
1348,440,河南省 商丘市 柘城县
1349,440,河南省 商丘市 柘城县
1350,440,河南省 商丘市 柘城县
1351,440,河南省 商丘市 柘城县
1352,440,河南省 商丘市 柘城县
1353,440,河南省 商丘市 柘城县
1354,441,河南省 商丘市 夏邑县
1355,441,河南省 商丘市 夏邑县
1356,441,河南省 商丘市 夏邑县
1357,441,河南省 商丘市 夏邑县
1358,441,河南省 商丘市 夏邑县
1359,441,河南省 商丘市 夏邑县
1360,441,河南省 商丘市 夏邑县
1361,441,河南省 商丘市 夏邑县
1362,441,河南省 商丘市 夏邑县
1363,441,河南省 商丘市 夏邑县
1364,441,河南省 商丘市 夏邑县
1365,193,河南省 商丘市 梁园区
1366,193,河南省 商丘市 梁园区
1367,193,河南省 商丘市 梁园区
1368,193,河南省 商丘市 梁园区
1369,193,河南省 商丘市 梁园区
1370,193,河南省 商丘市 梁园区
1371,193,河南省 商丘市 梁园区
1372,193,河南省 商丘市 梁园区
1373,193,河南省 商丘市 梁园区
1374,193,河南省 商丘市 梁园区
1375,193,河南省 商丘市 梁园区
1376,442,河南省 商丘市 永城市
1377,442,河南省 商丘市 永城市
1378,442,河南省 商丘市 永城市
1379,442,河南省 商丘市 永城市
1380,442,河南省 商丘市 永城市
1381,442,河南省 商丘市 永城市
1382,442,河南省 商丘市 永城市
1383,442,河南省 商丘市 永城市
1384,442,河南省 商丘市 永城市
1385,442,河南省 商丘市 永城市
1386,442,河南省 商丘市 永城市
1387,442,河南省 商丘市 永城市
1388,442,河南省 商丘市 永城市
1389,442,河南省 商丘市 永城市
1390,440,河南省 商丘市 柘城县
1391,443,河南省 焦作市 解放区
1392,443,河南省 焦作市 解放区
1393,443,河南省 焦作市 解放区
1394,320,河南省 焦作市 武陟县
1395,444,湖南省 岳阳市 岳阳楼区
1396,444,湖南省 岳阳市 岳阳楼区
1397,445,浙江省 杭州市 萧山区
1398,210,浙江省 温州市 鹿城区
1399,210,浙江省 温州市 鹿城区
1400,242,浙江省 温州市 瓯海区
1401,242,浙江省 温州市 瓯海区
1402,149,浙江省 温州市 乐清市
1403,72,北京市 丰台区 
1404,72,北京市 丰台区 
1405,47,北京市 海淀区 
1406,446,山西省 太原市 迎泽区
1407,446,山西省 太原市 迎泽区
1408,447,山西省 忻州市 五台县
1409,447,山西省 忻州市 五台县
1410,447,山西省 忻州市 五台县
1411,74,山西省 朔州市 朔城区
1412,74,山西省 朔州市 朔城区
1413,287,甘肃省 平凉市 华亭市
1414,448,甘肃省 兰州市 西固区
1415,448,甘肃省 兰州市 西固区
1416,289,宁夏回族自治区 固原市 隆德县
1417,204,宁夏回族自治区 吴忠市 同心县
1418,204,宁夏回族自治区 吴忠市 同心县
1419,204,宁夏回族自治区 吴忠市 同心县
1420,444,湖南省 岳阳市 岳阳楼区
1421,444,湖南省 岳阳市 岳阳楼区
1422,449,湖南省 岳阳市 云溪区
1423,449,湖南省 岳阳市 云溪区
1424,450,重庆市 大足区 
1425,450,重庆市 大足区 
1426,451,海南省 乐东黎族自治县 
1427,207,海南省 三亚市 
1428,207,海南省 三亚市 
1429,293,海南省 昌江黎族自治县 
1430,23,海南省 海口市 
1431,116,浙江省 宁波市 海曙区
1432,209,浙江省 宁波市 余姚市
1433,116,浙江省 宁波市 海曙区
1434,452,浙江省 宁波市 
1435,452,浙江省 宁波市 
1436,445,浙江省 杭州市 萧山区
1437,445,浙江省 杭州市 萧山区
1438,210,浙江省 温州市 鹿城区
1439,210,浙江省 温州市 鹿城区
1440,242,浙江省 温州市 瓯海区
1441,242,浙江省 温州市 瓯海区
1442,149,浙江省 温州市 乐清市
1443,149,浙江省 温州市 乐清市
1444,149,浙江省 温州市 乐清市
1445,149,浙江省 温州市 乐清市
1446,295,浙江省 温州市 永嘉县
1447,295,浙江省 温州市 永嘉县
1448,243,浙江省 温州市 泰顺县
1449,243,浙江省 温州市 泰顺县
1450,243,浙江省 温州市 泰顺县
1451,243,浙江省 温州市 泰顺县
1452,243,浙江省 温州市 泰顺县
1453,243,浙江省 温州市 泰顺县
1454,212,浙江省 嘉兴市 秀洲区
1455,453,浙江省 嘉兴市 桐乡市
1456,393,浙江省 台州市 温岭市
1457,393,浙江省 台州市 温岭市
1458,393,浙江省 台州市 温岭市
1459,454,河北省 保定市 阜平县
1460,454,河北省 保定市 阜平县
1461,337,河北省 保定市 高阳县
1462,455,河北省 保定市 望都县
1463,456,河北省 张家口市 尚义县
1464,332,河北省 张家口市 宣化区
1465,456,河北省 张家口市 尚义县
1466,332,河北省 张家口市 宣化区
1467,332,河北省 张家口市 宣化区
1468,76,河北省 沧州市 南皮县
1469,76,河北省 沧州市 南皮县
1470,216,河北省 沧州市 河间市
1471,216,河北省 沧州市 河间市
1472,216,河北省 沧州市 河间市
1473,457,河北省 沧州市 肃宁县
1474,153,河北省 沧州市 献县
1475,153,河北省 沧州市 献县
1476,458,河北省 沧州市 黄骅市
1477,76,河北省 沧州市 南皮县
1478,76,河北省 沧州市 南皮县
1479,76,河北省 沧州市 南皮县
1480,459,河北省 沧州市 运河区
1481,76,河北省 沧州市 南皮县
1482,153,河北省 沧州市 献县
1483,216,河北省 沧州市 河间市
1484,216,河北省 沧州市 河间市
1485,460,河北省 沧州市 泊头市
1486,216,河北省 沧州市 河间市
1487,246,河北省 沧州市 任丘市
1488,246,河北省 沧州市 任丘市
1489,76,河北省 沧州市 南皮县
1490,76,河北省 沧州市 南皮县
1491,76,河北省 沧州市 南皮县
1492,216,河北省 沧州市 河间市
1493,216,河北省 沧州市 河间市
1494,459,河北省 沧州市 运河区
1495,459,河北省 沧州市 运河区
1496,461,河北省 廊坊市 香河县
1497,299,河北省 廊坊市 霸州市
1498,299,河北省 廊坊市 霸州市
1499,154,河北省 廊坊市 固安县
1500,462,河北省 保定市 涿州市
1501,462,河北省 保定市 涿州市
1502,462,河北省 保定市 涿州市
1503,462,河北省 保定市 涿州市
1504,462,河北省 保定市 涿州市
1505,7,河北省 唐山市 迁安市
1506,7,河北省 唐山市 迁安市
1507,151,河北省 唐山市 迁西县
1508,151,河北省 唐山市 迁西县
1509,253,贵州省 黔东南苗族侗族自治州 凯里市
1510,122,贵州省 遵义市 道真仡佬族苗族自治县
1511,122,贵州省 遵义市 道真仡佬族苗族自治县
1512,122,贵州省 遵义市 道真仡佬族苗族自治县
1513,122,贵州省 遵义市 道真仡佬族苗族自治县
1514,463,四川省 眉山市 仁寿县
1515,464,四川省 泸州市 江阳区
1516,465,四川省 南充市 高坪区
1517,9,四川省 达州市 开江县
1518,9,四川省 达州市 开江县
1519,9,四川省 达州市 开江县
1520,157,四川省 凉山彝族自治州 西昌市
1521,466,四川省 泸州市 古蔺县
1522,466,四川省 泸州市 古蔺县
1523,340,四川省 泸州市 龙马潭区
1524,467,四川省 绵阳市 
1525,468,四川省 巴中市 恩阳区
1526,469,四川省 遂宁市 射洪县
1527,469,四川省 遂宁市 射洪县
1528,0,四川省 甘孜藏族自治州 道孚县
1529,0,四川省 甘孜藏族自治州 道孚县
1530,0,四川省 甘孜藏族自治州 道孚县
1531,0,四川省 甘孜藏族自治州 道孚县
1532,0,四川省 甘孜藏族自治州 道孚县
1533,0,四川省 甘孜藏族自治州 道孚县
1534,205,吉林省 长春市 二道区
1535,470,黑龙江省 齐齐哈尔市 依安县
1536,471,黑龙江省 齐齐哈尔市 龙沙区
1537,472,黑龙江省 齐齐哈尔市 龙江县
1538,160,黑龙江省 哈尔滨市 香坊区
1539,160,黑龙江省 哈尔滨市 香坊区
1540,32,黑龙江省 哈尔滨市 道里区
1541,82,黑龙江省 哈尔滨市 道外区
1542,32,黑龙江省 哈尔滨市 道里区
1543,32,黑龙江省 哈尔滨市 道里区
1544,31,黑龙江省 哈尔滨市 南岗区
1545,53,黑龙江省 哈尔滨市 五常市
1546,160,黑龙江省 哈尔滨市 香坊区
1547,53,黑龙江省 哈尔滨市 五常市
1548,161,黑龙江省 哈尔滨市 方正县
1549,32,黑龙江省 哈尔滨市 道里区
1550,160,黑龙江省 哈尔滨市 香坊区
1551,31,黑龙江省 哈尔滨市 南岗区
1552,53,黑龙江省 哈尔滨市 五常市
1553,473,黑龙江省 佳木斯市 向阳区
1554,474,黑龙江省 佳木斯市 富锦市
1555,474,黑龙江省 佳木斯市 富锦市
1556,475,黑龙江省 佳木斯市 前进区
1557,470,黑龙江省 齐齐哈尔市 依安县
1558,470,黑龙江省 齐齐哈尔市 依安县
1559,470,黑龙江省 齐齐哈尔市 依安县
1560,259,黑龙江省 哈尔滨市 尚志市
1561,259,黑龙江省 哈尔滨市 尚志市
1562,259,黑龙江省 哈尔滨市 尚志市
1563,32,黑龙江省 哈尔滨市 道里区
1564,53,黑龙江省 哈尔滨市 五常市
1565,31,黑龙江省 哈尔滨市 南岗区
1566,82,黑龙江省 哈尔滨市 道外区
1567,31,黑龙江省 哈尔滨市 南岗区
1568,31,黑龙江省 哈尔滨市 南岗区
1569,82,黑龙江省 哈尔滨市 道外区
1570,53,黑龙江省 哈尔滨市 五常市
1571,161,黑龙江省 哈尔滨市 方正县
1572,53,黑龙江省 哈尔滨市 五常市
1573,307,黑龙江省 七台河市 桃山区
1574,307,黑龙江省 七台河市 桃山区
1575,307,黑龙江省 七台河市 桃山区
1576,405,黑龙江省 佳木斯市 桦川县
1577,474,黑龙江省 佳木斯市 富锦市
1578,476,黑龙江省 鹤岗市 工农区
1579,345,黑龙江省 黑河市 五大连池市
1580,345,黑龙江省 黑河市 五大连池市
1581,345,黑龙江省 黑河市 五大连池市
1582,405,黑龙江省 佳木斯市 桦川县
1583,474,黑龙江省 佳木斯市 富锦市
1584,144,吉林省 长春市 朝阳区
1585,205,吉林省 长春市 二道区
1586,386,吉林省 长春市 南关区
1587,477,吉林省 长春市 宽城区
1588,205,吉林省 长春市 二道区
1589,205,吉林省 长春市 二道区
1590,478,辽宁省 锦州市 义县
1591,479,辽宁省 阜新市 彰武县
1592,348,辽宁省 铁岭市 昌图县
1593,359,广西壮族自治区 南宁市 青秀区
1594,1,广西壮族自治区 南宁市 西乡塘区
1595,1,广西壮族自治区 南宁市 西乡塘区
1596,86,广西壮族自治区 南宁市 马山县
1597,87,广西壮族自治区 北海市 
1598,409,广东省 珠海市 
1599,409,广东省 珠海市 
1600,227,广东省 惠州市 惠城区
1601,227,广东省 惠州市 惠城区
1602,480,广东省 中山市 阜沙镇
1603,481,广东省 中山市 黄圃镇
1604,412,广东省 中山市 石岐区
1605,226,广东省 中山市 
1606,412,广东省 中山市 石岐区
1607,227,广东省 惠州市 惠城区
1608,482,广东省 东莞市 
1609,483,广东省 东莞市 大岭山镇
1610,484,广东省 江门市 蓬江区
1611,266,广东省 肇庆市 封开县
1612,365,广东省 佛山市 顺德区
1613,365,广东省 佛山市 顺德区
1614,485,广东省 揭阳市 普宁市
1615,130,湖南省 娄底市 新化县
1616,486,湖南省 株洲市 石峰区
1617,486,湖南省 株洲市 石峰区
1618,486,湖南省 株洲市 石峰区
1619,130,湖南省 娄底市 新化县
1620,311,湖南省 常德市 临澧县
1621,487,湖南省 益阳市 沅江市
1622,487,湖南省 益阳市 沅江市
1623,313,湖南省 益阳市 南县
1624,313,湖南省 益阳市 南县
1625,313,湖南省 益阳市 南县
1626,367,湖南省 益阳市 安化县
1627,313,湖南省 益阳市 南县
1628,488,湖南省 永州市 新田县
1629,444,湖南省 岳阳市 岳阳楼区
1630,444,湖南省 岳阳市 岳阳楼区
1631,449,湖南省 岳阳市 云溪区
1632,449,湖南省 岳阳市 云溪区
1633,489,湖南省 岳阳市 华容县
1634,489,湖南省 岳阳市 华容县
1635,490,湖南省 岳阳市 君山区
1636,491,湖南省 岳阳市 岳阳县
1637,492,湖南省 岳阳市 湘阴县
1638,135,山东省 潍坊市 昌乐县
1639,374,山东省 济南市 历下区
1640,374,山东省 济南市 历下区
1641,423,山东省 青岛市 黄岛区
1642,178,天津市 宝坻区 
1643,178,天津市 宝坻区 
1644,178,天津市 宝坻区 
1645,178,天津市 宝坻区 
1646,178,天津市 宝坻区 
1647,179,天津市 河东区 
1648,138,江苏省 徐州市 
1649,138,江苏省 徐州市 
1650,138,江苏省 徐州市 
1651,138,江苏省 徐州市 
1652,493,江西省 赣州市 大余县
1653,194,河南省 驻马店市 确山县
1654,494,河南省 驻马店市 西平县
1655,494,河南省 驻马店市 西平县
1656,181,河南省 信阳市 平桥区
1657,495,河南省 郑州市 惠济区
1658,496,河南省 郑州市 金水区
1659,496,河南省 郑州市 金水区
1660,496,河南省 郑州市 金水区
1661,497,河南省 郑州市 管城回族区
1662,191,河南省 郑州市 中原区
1663,498,河南省 开封市 尉氏县
1664,498,河南省 开封市 尉氏县
1665,499,河南省 鹤壁市 鹤山区
1666,499,河南省 鹤壁市 鹤山区
1667,97,河南省 新乡市 长垣县
1668,149,浙江省 温州市 乐清市
1669,149,浙江省 温州市 乐清市
1670,149,浙江省 温州市 乐清市
1671,322,北京市 东城区 
1672,235,北京市 朝阳区 
1673,47,北京市 海淀区 
1674,47,北京市 海淀区 
1675,72,北京市 丰台区 
1676,500,北京市 顺义区 
1677,237,北京市 大兴区 
1678,501,山西省 运城市 平陆县
1679,502,山西省 大同市 平城区
1680,502,山西省 大同市 平城区
1681,503,山西省 太原市 清徐县
1682,383,山西省 太原市 尖草坪区
1683,199,山西省 太原市 杏花岭区
1684,238,山西省 晋中市 平遥县
1685,238,山西省 晋中市 平遥县
1686,238,山西省 晋中市 平遥县
1687,238,山西省 晋中市 平遥县
1688,238,山西省 晋中市 平遥县
1689,238,山西省 晋中市 平遥县
1690,238,山西省 晋中市 平遥县
1691,238,山西省 晋中市 平遥县
1692,238,山西省 晋中市 平遥县
1693,238,山西省 晋中市 平遥县
1694,238,山西省 晋中市 平遥县
1695,238,山西省 晋中市 平遥县
1696,238,山西省 晋中市 平遥县
1697,238,山西省 晋中市 平遥县
1698,238,山西省 晋中市 平遥县
1699,238,山西省 晋中市 平遥县
1700,238,山西省 晋中市 平遥县
1701,238,山西省 晋中市 平遥县
1702,238,山西省 晋中市 平遥县
1703,238,山西省 晋中市 平遥县
1704,238,山西省 晋中市 平遥县
1705,238,山西省 晋中市 平遥县
1706,238,山西省 晋中市 平遥县
1707,238,山西省 晋中市 平遥县
1708,238,山西省 晋中市 平遥县
1709,238,山西省 晋中市 平遥县
1710,238,山西省 晋中市 平遥县
1711,238,山西省 晋中市 平遥县
1712,504,陕西省 西安市 雁塔区
1713,505,内蒙古自治区 包头市 土默特右旗
1714,287,甘肃省 平凉市 华亭市
1715,287,甘肃省 平凉市 华亭市
1716,506,甘肃省 平凉市 庄浪县
1717,507,甘肃省 庆阳市 庆城县
1718,19,重庆市 万州区 
1719,19,重庆市 万州区 
1720,19,重庆市 万州区 
1721,19,重庆市 万州区 
1722,19,重庆市 万州区 
1723,19,重庆市 万州区 
1724,19,重庆市 万州区 
1725,19,重庆市 万州区 
1726,19,重庆市 万州区 
1727,19,重庆市 万州区 
1728,19,重庆市 万州区 
1729,19,重庆市 万州区 
1730,19,重庆市 万州区 
1731,241,浙江省 杭州市 江干区
1732,115,浙江省 杭州市 桐庐县
1733,329,浙江省 杭州市 
1734,210,浙江省 温州市 鹿城区
1735,210,浙江省 温州市 鹿城区
1736,149,浙江省 温州市 乐清市
1737,149,浙江省 温州市 乐清市
1738,149,浙江省 温州市 乐清市
1739,149,浙江省 温州市 乐清市
1740,149,浙江省 温州市 乐清市
1741,149,浙江省 温州市 乐清市
1742,149,浙江省 温州市 乐清市
1743,295,浙江省 温州市 永嘉县
1744,212,浙江省 嘉兴市 秀洲区
1745,508,浙江省 绍兴市 嵊州市
1746,331,浙江省 金华市 义乌市
1747,213,浙江省 台州市 椒江区
1748,297,浙江省 台州市 黄岩区
1749,393,浙江省 台州市 温岭市
1750,393,浙江省 台州市 温岭市
1751,509,浙江省 台州市 仙居县
1752,510,河北省 秦皇岛市 海港区
1753,511,河北省 秦皇岛市 
1754,512,河北省 秦皇岛市 北戴河区
1755,513,河北省 承德市 双桥区
1756,514,河北省 邢台市 内丘县
1757,298,河北省 邯郸市 冀南新区
1758,515,贵州省 六盘水市 钟山区
1759,516,贵州省 铜仁市 江口县
1760,517,贵州省 黔东南苗族侗族自治州 天柱县
1761,518,贵州省 贵阳市 白云区
1762,247,贵州省 贵阳市 南明区
1763,519,云南省 昆明市 官渡区
1764,469,四川省 遂宁市 射洪县
1765,469,四川省 遂宁市 射洪县
1766,520,四川省 南充市 南部县
1767,521,四川省 攀枝花市 
1768,467,四川省 绵阳市 
1769,9,四川省 达州市 开江县
1770,9,四川省 达州市 开江县
1771,257,四川省 巴中市 巴州区
1772,522,四川省 德阳市 旌阳区
1773,523,吉林省 四平市 公主岭市
1774,524,黑龙江省 牡丹江市 爱民区
1775,524,黑龙江省 牡丹江市 爱民区
1776,524,黑龙江省 牡丹江市 爱民区
1777,306,黑龙江省 绥化市 兰西县
1778,525,黑龙江省 绥化市 肇东市
1779,54,黑龙江省 绥化市 绥棱县
1780,54,黑龙江省 绥化市 绥棱县
1781,31,黑龙江省 哈尔滨市 南岗区
1782,31,黑龙江省 哈尔滨市 南岗区
1783,259,黑龙江省 哈尔滨市 尚志市
1784,259,黑龙江省 哈尔滨市 尚志市
1785,259,黑龙江省 哈尔滨市 尚志市
1786,259,黑龙江省 哈尔滨市 尚志市
1787,526,黑龙江省 哈尔滨市 巴彦县
1788,307,黑龙江省 七台河市 桃山区
1789,527,黑龙江省 鹤岗市 兴安区
1790,400,黑龙江省 鸡西市 鸡东县
1791,162,黑龙江省 鸡西市 恒山区
1792,162,黑龙江省 鸡西市 恒山区
1793,222,黑龙江省 鸡西市 鸡冠区
1794,400,黑龙江省 鸡西市 鸡东县
1795,162,黑龙江省 鸡西市 恒山区
1796,54,黑龙江省 绥化市 绥棱县
1797,54,黑龙江省 绥化市 绥棱县
1798,262,黑龙江省 双鸭山市 宝清县
1799,262,黑龙江省 双鸭山市 宝清县
1800,523,吉林省 四平市 公主岭市
1801,523,吉林省 四平市 公主岭市
1802,290,吉林省 四平市 铁西区
1803,49,吉林省 四平市 双辽市
1804,528,吉林省 通化市 梅河口市
1805,529,吉林省 通化市 东昌区
1806,530,辽宁省 沈阳市 浑南区
1807,531,辽宁省 锦州市 黑山县
1808,407,福建省 南平市 松溪县
1809,353,福建省 三明市 沙县
1810,532,福建省 福州市 连江县
1811,533,福建省 龙岩市 新罗区
1812,359,广西壮族自治区 南宁市 青秀区
1813,359,广西壮族自治区 南宁市 青秀区
1814,534,广西壮族自治区 柳州市 柳北区
1815,534,广西壮族自治区 柳州市 柳北区
1816,535,广西壮族自治区 桂林市 恭城县
1817,87,广西壮族自治区 北海市 
1818,87,广西壮族自治区 北海市 
1819,164,广西壮族自治区 防城港市 
1820,536,广西壮族自治区 贵港市 桂平市
1821,3,广西壮族自治区 河池市 都安县
1822,537,广西壮族自治区 河池市 南丹县
1823,538,广西壮族自治区 来宾市 兴宾区
1824,538,广西壮族自治区 来宾市 兴宾区
1825,538,广西壮族自治区 来宾市 兴宾区
1826,538,广西壮族自治区 来宾市 兴宾区
1827,361,广东省 茂名市 电白区
1828,364,广东省 佛山市 南海区
1829,364,广东省 佛山市 南海区
1830,539,广东省 佛山市 
1831,484,广东省 江门市 蓬江区
1832,540,广东省 江门市 鹤山市
1833,541,湖南省 常德市 安乡县
1834,541,湖南省 常德市 安乡县
1835,541,湖南省 常德市 安乡县
1836,541,湖南省 常德市 安乡县
1837,166,湖南省 常德市 武陵区
1838,12,湖南省 常德市 澧县
1839,542,湖南省 株洲市 攸县
1840,486,湖南省 株洲市 石峰区
1841,543,湖南省 株洲市 醴陵市
1842,544,湖南省 株洲市 茶陵
1843,544,湖南省 株洲市 茶陵
1844,486,湖南省 株洲市 石峰区
1845,486,湖南省 株洲市 石峰区
1846,545,湖南省 株洲市 天元区
1847,545,湖南省 株洲市 天元区
1848,385,湖南省 株洲市 荷塘区
1849,171,安徽省 亳州市 涡阳县
1850,171,安徽省 亳州市 涡阳县
1851,171,安徽省 亳州市 涡阳县
1852,546,安徽省 亳州市 谯城区
1853,271,安徽省 亳州市 利辛县
1854,370,安徽省 宿州市 砀山县
1855,415,安徽省 宿州市 泗县
1856,415,安徽省 宿州市 泗县
1857,547,安徽省 铜陵市 枞阳县
1858,548,安徽省 宣城市 宁国市
1859,549,安徽省 芜湖市 
1860,414,安徽省 六安市 金寨县
1861,550,安徽省 六安市 霍山县
1862,550,安徽省 六安市 霍山县
1863,551,安徽省 滁州市 天长市
1864,268,安徽省 蚌埠市 
1865,169,安徽省 蚌埠市 蚌山区
1866,268,安徽省 蚌埠市 
1867,169,安徽省 蚌埠市 蚌山区
1868,268,安徽省 蚌埠市 
1869,35,安徽省 蚌埠市 龙子湖区
1870,35,安徽省 蚌埠市 龙子湖区
1871,35,安徽省 蚌埠市 龙子湖区
1872,170,安徽省 蚌埠市 禹会区
1873,170,安徽省 蚌埠市 禹会区
1874,268,安徽省 蚌埠市 
1875,270,安徽省 阜阳市 临泉县
1876,270,安徽省 阜阳市 临泉县
1877,270,安徽省 阜阳市 临泉县
1878,270,安徽省 阜阳市 临泉县
1879,371,安徽省 阜阳市 颍州区
1880,58,安徽省 阜阳市 颍上县
1881,58,安徽省 阜阳市 颍上县
1882,422,安徽省 淮北市 相山区
1883,552,山东省 烟台市 招远市
1884,553,山东省 青岛市 莱西市
1885,60,山东省 青岛市 市北区
1886,554,山东省 青岛市 李沧区
1887,553,山东省 青岛市 莱西市
1888,378,山东省 聊城市 阳谷县
1889,555,山东省 泰安市 新泰市
1890,14,山东省 泰安市 泰山区
1891,175,山东省 德州市 武城县
